timestamp,Well ID,Discharge Pressure (psi),Motor Speed (rpm),Motor Power (hp),Flow (gpm),Pump Efficiency (%),Suction Pressure (psi),flow_deviation_pct,head_deviation_pct,power_deviation_pct,efficiency_deviation_pct,status
2025-07-16 10:43:10,Pump 47366,0.0,1800.0,26.275870137454387,511.4503816793894,85.0,25.0,1.615562149686776,-100.0,1.6155621496867851,0.0,Normal
2025-07-16 10:53:17,Pump 47366,0.0,1800.0,25.99452564863673,505.9741121805509,85.0,25.0,0.5275304978568747,-100.0,0.5275304978568892,0.0,Normal
2025-07-16 11:03:26,Pump 47366,0.0,1800.0,25.926320924074876,504.646531695984,85.0,25.0,0.26376524892841474,-100.0,0.2637652489284309,0.0,Normal
2025-07-16 11:13:30,Pump 47366,0.0,1800.0,25.96042328635581,505.3103219382675,85.0,25.0,0.39564787339266166,-100.0,0.39564787339268065,0.0,Normal
2025-07-16 11:23:34,Pump 47366,0.0,1800.0,26.028628010917664,506.6379024228345,85.0,25.0,0.6594131223211328,-100.0,0.6594131223211391,0.0,Normal
2025-07-16 11:33:38,Pump 47366,0.0,1800.0,25.858116199513027,503.3189512114173,85.0,25.0,0.0,-100.0,0.0,0.0,Normal
2025-07-16 11:43:43,Pump 47366,0.0,1800.0,25.9860000580665,505.8081646199801,85.0,25.0,0.4945598417408355,-100.0,0.49455984174084056,0.0,Normal
2025-07-16 11:53:46,Pump 47366,0.0,1800.0,25.892218561793953,503.9827414537007,85.0,25.0,0.1318826244642243,-100.0,0.1318826244642223,0.0,Normal
2025-07-16 12:03:54,Pump 47366,0.0,1800.0,25.909269742934416,504.3146365748423,85.0,25.0,0.19782393669631387,-100.0,0.1978239366963335,0.0,Normal
2025-07-16 12:14:01,Pump 47366,0.0,1800.0,25.926320924074876,504.646531695984,85.0,25.0,0.26376524892841474,-100.0,0.2637652489284309,0.0,Normal
2025-07-16 12:24:07,Pump 47366,0.0,1800.0,25.841065018372564,502.9870560902755,85.0,25.0,-0.06594131223213474,-100.0,-0.06594131223211115,0.0,Normal
2025-07-16 12:34:17,Pump 47366,0.0,1800.0,25.764334703240475,501.4935280451377,85.0,25.0,-0.3626772172766564,-100.0,-0.362677217276632,0.0,Normal
2025-07-16 12:44:30,Pump 47366,0.0,1800.0,25.892218561793953,503.9827414537007,85.0,25.0,0.1318826244642243,-100.0,0.1318826244642223,0.0,Normal
2025-07-16 12:54:36,Pump 47366,0.0,1800.0,25.96042328635581,505.3103219382675,85.0,25.0,0.39564787339266166,-100.0,0.39564787339268065,0.0,Normal
2025-07-16 13:04:41,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0,0.09891196834816258,-100.0,0.09891196834815986,0.0,Normal
2025-07-16 13:14:50,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0,0.09891196834816258,-100.0,0.09891196834815986,0.0,Normal
2025-07-16 13:24:55,Pump 47366,0.0,1800.0,25.866641790083257,503.48489877198807,85.0,25.0,0.03297065611603914,-100.0,0.032970656116048706,0.0,Normal
2025-07-16 13:35:02,Pump 47366,0.0,1800.0,25.900744152364183,504.14868901427144,85.0,25.0,0.16485328058025217,-100.0,0.16485328058027102,0.0,Normal
2025-07-16 13:45:07,Pump 47366,0.0,1800.0,25.78991147495117,501.9913707268503,85.0,25.0,-0.2637652489284825,-100.0,-0.2637652489284584,0.0,Normal
2025-07-16 13:55:15,Pump 47366,0.0,1800.0,25.8495906089428,503.1530036508464,85.0,25.0,-0.032970656116061724,-100.0,-0.032970656116034974,0.0,Normal
2025-07-16 14:05:21,Pump 47366,0.0,1800.0,25.78991147495117,501.9913707268503,85.0,25.0,-0.2637652489284825,-100.0,-0.2637652489284584,0.0,Normal
2025-07-16 14:15:36,Pump 47366,0.0,1800.0,25.824013837232098,502.65516096913376,85.0,25.0,-0.1318826244642469,-100.0,-0.13188262446423604,0.0,Normal
2025-07-16 14:25:38,Pump 47366,0.0,1800.0,25.858116199513027,503.3189512114173,85.0,25.0,0.0,-100.0,0.0,0.0,Normal
2025-07-16 14:35:40,Pump 47366,0.0,1800.0,25.832539427802327,502.82110852970465,85.0,25.0,-0.09891196834818518,-100.0,-0.09891196834818734,0.0,Normal
2025-07-16 14:45:42,Pump 47366,0.0,1800.0,25.7728602938107,501.6594756057087,85.0,25.0,-0.32970656116057206,-100.0,-0.329706561160597,0.0,Normal
2025-07-16 14:55:45,Pump 47366,0.0,1800.0,25.7728602938107,501.6594756057087,85.0,25.0,-0.32970656116057206,-100.0,-0.329706561160597,0.0,Normal
2025-07-16 15:05:49,Pump 47366,0.0,1800.0,25.824013837232098,502.65516096913376,85.0,25.0,-0.1318826244642469,-100.0,-0.13188262446423604,0.0,Normal
2025-07-16 15:15:56,Pump 47366,0.0,1800.0,25.730232340959542,500.8297378028543,85.0,25.0,-0.4945598417408694,-100.0,-0.49455984174088174,0.0,Normal
2025-07-16 19:45:53,Pump 47366,0.0,690.0,6.28336025026083,122.30335214072352,85.0,25.0,-75.70062644246622,-100.0,-75.70062644246622,0.0,Normal
2025-07-16 19:46:09,Pump 47366,0.0,1800.0,26.90676383965154,523.7305011616329,85.0,25.0,4.0553907022749485,-100.0,4.05539070227498,0.0,Normal
2025-07-16 19:56:16,Pump 47366,0.0,1800.0,26.22471659403299,510.45469631596416,85.0,25.0,1.417738212990417,-100.0,1.4177382129904244,0.0,Normal
2025-07-16 20:06:21,Pump 47366,0.0,1800.0,26.079781554339053,507.6335877862596,85.0,25.0,0.8572370590174693,-100.0,0.8572370590174726,0.0,Normal
2025-07-16 20:16:28,Pump 47366,0.0,1800.0,25.91779533350465,504.4805841354132,85.0,25.0,0.23079459281237563,-100.0,0.23079459281239592,0.0,Normal
2025-07-16 20:26:32,Pump 47366,0.0,1800.0,26.045679192058127,506.9697975439761,85.0,25.0,0.7253544345532225,-100.0,0.7253544345532502,0.0,Normal
2025-07-16 20:36:39,Pump 47366,0.0,1800.0,25.892218561793953,503.9827414537007,85.0,25.0,0.1318826244642243,-100.0,0.1318826244642223,0.0,Normal
2025-07-16 20:46:44,Pump 47366,0.0,1800.0,25.926320924074876,504.646531695984,85.0,25.0,0.26376524892841474,-100.0,0.2637652489284309,0.0,Normal
2025-07-16 20:56:53,Pump 47366,0.0,1800.0,25.926320924074876,504.646531695984,85.0,25.0,0.26376524892841474,-100.0,0.2637652489284309,0.0,Normal
2025-07-16 21:07:00,Pump 47366,0.0,1800.0,25.8495906089428,503.1530036508464,85.0,25.0,-0.032970656116061724,-100.0,-0.032970656116034974,0.0,Normal
2025-07-16 21:17:07,Pump 47366,0.0,1800.0,25.91779533350465,504.4805841354132,85.0,25.0,0.23079459281237563,-100.0,0.23079459281239592,0.0,Normal
2025-07-16 21:27:14,Pump 47366,0.0,1800.0,25.798437065521405,502.1573182874213,85.0,25.0,-0.23079459281239817,-100.0,-0.23079459281239592,0.0,Normal
2025-07-16 21:37:22,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0,0.09891196834816258,-100.0,0.09891196834815986,0.0,Normal
2025-07-16 21:47:25,Pump 47366,0.0,1800.0,25.798437065521405,502.1573182874213,85.0,25.0,-0.23079459281239817,-100.0,-0.23079459281239592,0.0,Normal
2025-07-16 21:57:29,Pump 47366,0.0,1800.0,25.832539427802327,502.82110852970465,85.0,25.0,-0.09891196834818518,-100.0,-0.09891196834818734,0.0,Normal
2025-07-16 22:07:33,Pump 47366,0.0,1800.0,25.858116199513027,503.3189512114173,85.0,25.0,0.0,-100.0,0.0,0.0,Normal
2025-07-16 22:17:44,Pump 47366,0.0,1800.0,25.73875793152978,500.9956853634252,85.0,25.0,-0.4615891856248077,-100.0,-0.46158918562480555,0.0,Normal
2025-07-16 22:27:51,Pump 47366,0.0,1800.0,25.806962656091635,502.3232658479921,85.0,25.0,-0.19782393669634776,-100.0,-0.19782393669634724,0.0,Normal
2025-07-16 22:37:56,Pump 47366,0.0,1800.0,25.858116199513027,503.3189512114173,85.0,25.0,0.0,-100.0,0.0,0.0,Normal
2025-07-16 22:47:56,Pump 47366,0.0,1800.0,25.832539427802327,502.82110852970465,85.0,25.0,-0.09891196834818518,-100.0,-0.09891196834818734,0.0,Normal
2025-07-16 22:52:19,Pump 47366,0.0,1800.0,25.8495906089428,503.1530036508464,85.0,25.0,-0.032970656116061724,-100.0,-0.032970656116034974,0.0,Normal
2025-07-16 22:52:25,Pump 47366,0.0,300.0,3.61485040177828,70.36176568204448,85.0,25.0,-86.02044180679196,-100.0,-86.02044180679196,0.0,Normal
2025-07-17 03:12:47,Pump 47366,0.0,1800.0,26.753303209387365,520.7434450713575,85.0,25.0,3.46191889218595,-100.0,3.461918892185953,0.0,Normal
2025-07-17 03:22:53,Pump 47366,0.0,1800.0,26.088307144909283,507.7995353468304,85.0,25.0,0.8902077151335085,-100.0,0.8902077151335213,0.0,Normal
2025-07-17 03:33:04,Pump 47366,0.0,1800.0,26.054204782628357,507.13574510454697,85.0,25.0,0.7583250906692841,-100.0,0.758325090669299,0.0,Normal
2025-07-17 03:43:08,Pump 47366,0.0,1800.0,26.088307144909283,507.7995353468304,85.0,25.0,0.8902077151335085,-100.0,0.8902077151335213,0.0,Normal
2025-07-17 03:53:18,Pump 47366,0.0,1800.0,26.06273037319859,507.3016926651178,85.0,25.0,0.7912957467853347,-100.0,0.7912957467853613,0.0,Normal
2025-07-17 04:03:26,Pump 47366,0.0,1800.0,26.028628010917664,506.6379024228345,85.0,25.0,0.6594131223211328,-100.0,0.6594131223211391,0.0,Normal
2025-07-17 04:13:41,Pump 47366,0.0,1800.0,25.934846514645113,504.8124792565549,85.0,25.0,0.29673590504448777,-100.0,0.2967359050445071,0.0,Normal
2025-07-17 04:23:52,Pump 47366,0.0,1800.0,25.892218561793953,503.9827414537007,85.0,25.0,0.1318826244642243,-100.0,0.1318826244642223,0.0,Normal
2025-07-17 04:34:00,Pump 47366,0.0,1800.0,25.900744152364183,504.14868901427144,85.0,25.0,0.16485328058025217,-100.0,0.16485328058027102,0.0,Normal
2025-07-17 04:44:05,Pump 47366,0.0,1800.0,25.97747446749627,505.6422170594092,85.0,25.0,0.46158918562476253,-100.0,0.46158918562477813,0.0,Normal
2025-07-17 04:54:13,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0,0.09891196834816258,-100.0,0.09891196834815986,0.0,Normal
2025-07-17 05:04:19,Pump 47366,0.0,1800.0,25.934846514645113,504.8124792565549,85.0,25.0,0.29673590504448777,-100.0,0.2967359050445071,0.0,Normal
2025-07-17 05:14:27,Pump 47366,0.0,1800.0,25.96042328635581,505.3103219382675,85.0,25.0,0.39564787339266166,-100.0,0.39564787339268065,0.0,Normal
2025-07-17 05:24:31,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0,0.09891196834816258,-100.0,0.09891196834815986,0.0,Normal
2025-07-17 05:34:36,Pump 47366,0.0,1800.0,25.866641790083257,503.48489877198807,85.0,25.0,0.03297065611603914,-100.0,0.032970656116048706,0.0,Normal
2025-07-17 05:44:48,Pump 47366,0.0,1800.0,25.91779533350465,504.4805841354132,85.0,25.0,0.23079459281237563,-100.0,0.23079459281239592,0.0,Normal
2025-07-17 05:54:58,Pump 47366,0.0,1800.0,25.926320924074876,504.646531695984,85.0,25.0,0.26376524892841474,-100.0,0.2637652489284309,0.0,Normal
2025-07-17 06:05:03,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0,0.09891196834816258,-100.0,0.09891196834815986,0.0,Normal
2025-07-17 06:15:07,Pump 47366,0.0,1800.0,25.824013837232098,502.65516096913376,85.0,25.0,-0.1318826244642469,-100.0,-0.13188262446423604,0.0,Normal
2025-07-17 06:25:18,Pump 47366,0.0,1800.0,25.806962656091635,502.3232658479921,85.0,25.0,-0.19782393669634776,-100.0,-0.19782393669634724,0.0,Normal
2025-07-17 06:35:22,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0,0.09891196834816258,-100.0,0.09891196834815986,0.0,Normal
2025-07-17 06:45:25,Pump 47366,0.0,1800.0,25.8495906089428,503.1530036508464,85.0,25.0,-0.032970656116061724,-100.0,-0.032970656116034974,0.0,Normal
2025-07-17 06:55:28,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0,0.09891196834816258,-100.0,0.09891196834815986,0.0,Normal
2025-07-17 07:05:31,Pump 47366,0.0,1800.0,25.806962656091635,502.3232658479921,85.0,25.0,-0.19782393669634776,-100.0,-0.19782393669634724,0.0,Normal
2025-07-17 07:15:36,Pump 47366,0.0,1800.0,25.900744152364183,504.14868901427144,85.0,25.0,0.16485328058025217,-100.0,0.16485328058027102,0.0,Normal
2025-07-17 07:25:40,Pump 47366,0.0,1800.0,25.832539427802327,502.82110852970465,85.0,25.0,-0.09891196834818518,-100.0,-0.09891196834818734,0.0,Normal
2025-07-17 07:35:41,Pump 47366,0.0,1800.0,25.73875793152978,500.9956853634252,85.0,25.0,-0.4615891856248077,-100.0,-0.46158918562480555,0.0,Normal
2025-07-17 07:45:42,Pump 47366,0.0,1800.0,25.78991147495117,501.9913707268503,85.0,25.0,-0.2637652489284825,-100.0,-0.2637652489284584,0.0,Normal
2025-07-17 07:55:47,Pump 47366,0.0,1800.0,25.8495906089428,503.1530036508464,85.0,25.0,-0.032970656116061724,-100.0,-0.032970656116034974,0.0,Normal
2025-07-17 08:05:01,Pump 47366,0.0,1800.0,25.747283522100016,501.1616329239961,85.0,25.0,-0.4286185295087459,-100.0,-0.42861852950872936,0.0,Normal
2025-07-17 11:04:02,Pump 47366,0.0,1800.0,26.727726437676672,520.2456023896449,85.0,25.0,3.363006923837765,-100.0,3.363006923837793,0.0,Normal
2025-07-17 11:14:07,Pump 47366,0.0,1800.0,26.19061423175206,509.79090607368073,85.0,25.0,1.2858555885261926,-100.0,1.2858555885261882,0.0,Normal
2025-07-17 11:24:13,Pump 47366,0.0,1800.0,26.037153601487887,506.8038499834052,85.0,25.0,0.6923837784371607,-100.0,0.6923837784371603,0.0,Normal
2025-07-17 11:34:16,Pump 47366,0.0,1800.0,26.079781554339053,507.6335877862596,85.0,25.0,0.8572370590174693,-100.0,0.8572370590174726,0.0,Normal
2025-07-17 11:44:25,Pump 47366,0.0,1800.0,25.8495906089428,503.1530036508464,85.0,25.0,-0.032970656116061724,-100.0,-0.032970656116034974,0.0,Normal
2025-07-17 11:54:30,Pump 47366,0.0,1800.0,25.926320924074876,504.646531695984,85.0,25.0,0.26376524892841474,-100.0,0.2637652489284309,0.0,Normal
2025-07-17 12:04:40,Pump 47366,0.0,1800.0,25.9860000580665,505.8081646199801,85.0,25.0,0.4945598417408355,-100.0,0.49455984174084056,0.0,Normal
2025-07-17 12:14:46,Pump 47366,0.0,1800.0,25.909269742934416,504.3146365748423,85.0,25.0,0.19782393669631387,-100.0,0.1978239366963335,0.0,Normal
2025-07-17 12:24:53,Pump 47366,0.0,1800.0,25.95189769578558,505.14437437769664,85.0,25.0,0.3626772172765999,-100.0,0.362677217276632,0.0,Normal
2025-07-17 12:34:57,Pump 47366,0.0,1800.0,25.866641790083257,503.48489877198807,85.0,25.0,0.03297065611603914,-100.0,0.032970656116048706,0.0,Normal
2025-07-17 12:45:08,Pump 47366,0.0,1800.0,25.892218561793953,503.9827414537007,85.0,25.0,0.1318826244642243,-100.0,0.1318826244642223,0.0,Normal
2025-07-17 12:55:14,Pump 47366,0.0,1800.0,25.87516738065349,503.65084633255896,85.0,25.0,0.06594131223210087,-100.0,0.06594131223211115,0.0,Normal
2025-07-17 13:05:20,Pump 47366,0.0,1800.0,25.909269742934416,504.3146365748423,85.0,25.0,0.19782393669631387,-100.0,0.1978239366963335,0.0,Normal
2025-07-17 13:15:25,Pump 47366,0.0,1800.0,25.866641790083257,503.48489877198807,85.0,25.0,0.03297065611603914,-100.0,0.032970656116048706,0.0,Normal
2025-07-17 13:25:28,Pump 47366,0.0,1800.0,25.858116199513027,503.3189512114173,85.0,25.0,0.0,-100.0,0.0,0.0,Normal
2025-07-17 13:35:44,Pump 47366,0.0,1800.0,25.798437065521405,502.1573182874213,85.0,25.0,-0.23079459281239817,-100.0,-0.23079459281239592,0.0,Normal
2025-07-17 13:45:47,Pump 47366,0.0,1800.0,25.730232340959542,500.8297378028543,85.0,25.0,-0.4945598417408694,-100.0,-0.49455984174088174,0.0,Normal
2025-07-17 13:55:58,Pump 47366,0.0,1800.0,25.7728602938107,501.6594756057087,85.0,25.0,-0.32970656116057206,-100.0,-0.329706561160597,0.0,Normal
2025-07-17 14:06:02,Pump 47366,0.0,1800.0,25.806962656091635,502.3232658479921,85.0,25.0,-0.19782393669634776,-100.0,-0.19782393669634724,0.0,Normal
2025-07-17 14:16:09,Pump 47366,0.0,1800.0,25.824013837232098,502.65516096913376,85.0,25.0,-0.1318826244642469,-100.0,-0.13188262446423604,0.0,Normal
2025-07-17 14:26:18,Pump 47366,0.0,1800.0,25.696129978678623,500.1659475605709,85.0,25.0,-0.6264424662050937,-100.0,-0.6264424662050766,0.0,Normal
2025-07-17 14:36:21,Pump 47366,0.0,1800.0,25.75580911267025,501.32758048456697,85.0,25.0,-0.39564787339268426,-100.0,-0.395647873392667,0.0,Normal
2025-07-17 14:46:27,Pump 47366,0.0,1800.0,25.81548824666187,502.4892134085629,85.0,25.0,-0.16485328058030863,-100.0,-0.16485328058027102,0.0,Normal
2025-07-17 14:56:31,Pump 47366,0.0,1800.0,25.781385884380946,501.82542316627945,85.0,25.0,-0.29673590504453295,-100.0,-0.2967359050444934,0.0,Normal
2025-07-17 15:06:35,Pump 47366,0.0,1800.0,25.764334703240475,501.4935280451377,85.0,25.0,-0.3626772172766564,-100.0,-0.362677217276632,0.0,Normal
2025-07-17 15:16:46,Pump 47366,0.0,1800.0,25.81548824666187,502.4892134085629,85.0,25.0,-0.16485328058030863,-100.0,-0.16485328058027102,0.0,Normal
2025-07-17 15:26:49,Pump 47366,0.0,1800.0,25.781385884380946,501.82542316627945,85.0,25.0,-0.29673590504453295,-100.0,-0.2967359050444934,0.0,Normal
2025-07-17 15:36:58,Pump 47366,0.0,1800.0,25.627925254116768,498.838367076004,85.0,25.0,-0.8902077151335536,-100.0,-0.890207715133535,0.0,Normal
2025-07-17 15:47:01,Pump 47366,0.0,1800.0,25.798437065521405,502.1573182874213,85.0,25.0,-0.23079459281239817,-100.0,-0.23079459281239592,0.0,Normal
2025-07-17 15:57:08,Pump 47366,0.0,1800.0,25.696129978678623,500.1659475605709,85.0,25.0,-0.6264424662050937,-100.0,-0.6264424662050766,0.0,Normal
2025-07-17 16:07:12,Pump 47366,0.0,1800.0,25.764334703240475,501.4935280451377,85.0,25.0,-0.3626772172766564,-100.0,-0.362677217276632,0.0,Normal
2025-07-17 16:17:14,Pump 47366,0.0,1800.0,25.730232340959542,500.8297378028543,85.0,25.0,-0.4945598417408694,-100.0,-0.49455984174088174,0.0,Normal
2025-07-17 16:27:19,Pump 47366,0.0,1800.0,25.679078797538157,499.8340524394292,85.0,25.0,-0.6923837784372059,-100.0,-0.6923837784372014,0.0,Normal
2025-07-17 16:37:28,Pump 47366,0.0,1800.0,25.764334703240475,501.4935280451377,85.0,25.0,-0.3626772172766564,-100.0,-0.362677217276632,0.0,Normal
2025-07-17 16:47:30,Pump 47366,0.0,1800.0,25.619399663546535,498.67241951543315,85.0,25.0,-0.923178371249604,-100.0,-0.9231783712495975,0.0,Normal
2025-07-17 16:49:05,Pump 47366,0.0,630.0,4.228692922834969,82.30999004314636,85.0,25.0,-83.64655456643588,-100.0,-83.64655456643587,0.0,Normal
2025-07-17 21:30:17,Pump 47366,0.0,690.0,5.780350406617155,112.51244606704282,85.0,25.0,-77.64589515331355,-100.0,-77.64589515331355,0.0,Normal
2025-07-17 21:30:32,Pump 47366,0.0,1800.0,26.9749685642134,525.0580816461999,85.0,25.0,4.319155951203419,-100.0,4.319155951203452,0.0,Normal
2025-07-17 21:40:37,Pump 47366,0.0,1800.0,26.216191003462765,510.2887487553933,85.0,25.0,1.3847675568743665,-100.0,1.3847675568743893,0.0,Normal
2025-07-17 21:50:41,Pump 47366,0.0,1800.0,26.071255963768817,507.4676402256887,85.0,25.0,0.8242664029013963,-100.0,0.8242664029013963,0.0,Normal
2025-07-17 22:00:50,Pump 47366,0.0,1800.0,26.037153601487887,506.8038499834052,85.0,25.0,0.6923837784371607,-100.0,0.6923837784371603,0.0,Normal
2025-07-17 22:10:54,Pump 47366,0.0,1800.0,25.96042328635581,505.3103219382675,85.0,25.0,0.39564787339266166,-100.0,0.39564787339268065,0.0,Normal
2025-07-17 22:20:59,Pump 47366,0.0,1800.0,25.926320924074876,504.646531695984,85.0,25.0,0.26376524892841474,-100.0,0.2637652489284309,0.0,Normal
2025-07-17 22:31:03,Pump 47366,0.0,1800.0,25.900744152364183,504.14868901427144,85.0,25.0,0.16485328058025217,-100.0,0.16485328058027102,0.0,Normal
2025-07-17 22:41:09,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0,0.09891196834816258,-100.0,0.09891196834815986,0.0,Normal
2025-07-17 22:51:14,Pump 47366,0.0,1800.0,25.798437065521405,502.1573182874213,85.0,25.0,-0.23079459281239817,-100.0,-0.23079459281239592,0.0,Normal
2025-07-17 23:01:16,Pump 47366,0.0,1800.0,25.841065018372564,502.9870560902755,85.0,25.0,-0.06594131223213474,-100.0,-0.06594131223211115,0.0,Normal
2025-07-17 23:11:20,Pump 47366,0.0,1800.0,25.781385884380946,501.82542316627945,85.0,25.0,-0.29673590504453295,-100.0,-0.2967359050444934,0.0,Normal
2025-07-17 23:21:22,Pump 47366,0.0,1800.0,25.713181159819083,500.4978426817126,85.0,25.0,-0.5605011539729815,-100.0,-0.5605011539729792,0.0,Normal
2025-07-17 23:31:29,Pump 47366,0.0,1800.0,25.8495906089428,503.1530036508464,85.0,25.0,-0.032970656116061724,-100.0,-0.032970656116034974,0.0,Normal
2025-07-17 23:41:30,Pump 47366,0.0,1800.0,25.764334703240475,501.4935280451377,85.0,25.0,-0.3626772172766564,-100.0,-0.362677217276632,0.0,Normal
2025-07-17 23:51:36,Pump 47366,0.0,1800.0,25.806962656091635,502.3232658479921,85.0,25.0,-0.19782393669634776,-100.0,-0.19782393669634724,0.0,Normal
