timestamp,Well ID,Discharge Pressure (psi),Motor Speed (rpm),Motor Power (hp),Flow (gpm),Pump Efficiency (%),Suction Pressure (psi)
2025-07-16 12:03:54,Pump 47366,0.0,1800.0,25.909269742934416,504.3146365748423,85.0,25.0
2025-07-16 12:14:01,Pump 47366,0.0,1800.0,25.926320924074876,504.64653169598404,85.0,25.0
2025-07-16 12:24:07,Pump 47366,0.0,1800.0,25.841065018372564,502.9870560902755,85.0,25.0
2025-07-16 12:34:17,Pump 47366,0.0,1800.0,25.764334703240475,501.4935280451377,85.0,25.0
2025-07-16 12:44:30,Pump 47366,0.0,1800.0,25.892218561793953,503.9827414537007,85.0,25.0
2025-07-16 12:54:36,Pump 47366,0.0,1800.0,25.96042328635581,505.3103219382675,85.0,25.0
2025-07-16 13:04:41,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0
2025-07-16 13:14:50,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0
2025-07-16 13:24:55,Pump 47366,0.0,1800.0,25.866641790083257,503.48489877198807,85.0,25.0
2025-07-16 13:35:02,Pump 47366,0.0,1800.0,25.900744152364183,504.14868901427144,85.0,25.0
2025-07-16 13:45:07,Pump 47366,0.0,1800.0,25.78991147495117,501.9913707268503,85.0,25.0
2025-07-16 13:55:15,Pump 47366,0.0,1800.0,25.849590608942798,503.15300365084636,85.0,25.0
2025-07-16 14:05:21,Pump 47366,0.0,1800.0,25.78991147495117,501.9913707268503,85.0,25.0
2025-07-16 14:15:36,Pump 47366,0.0,1800.0,25.824013837232094,502.65516096913376,85.0,25.0
2025-07-16 14:25:38,Pump 47366,0.0,1800.0,25.858116199513027,503.31895121141724,85.0,25.0
2025-07-16 14:35:40,Pump 47366,0.0,1800.0,25.832539427802327,502.82110852970465,85.0,25.0
2025-07-16 14:45:42,Pump 47366,0.0,1800.0,25.7728602938107,501.6594756057087,85.0,25.0
2025-07-16 14:55:45,Pump 47366,0.0,1800.0,25.7728602938107,501.6594756057087,85.0,25.0
2025-07-16 15:05:49,Pump 47366,0.0,1800.0,25.824013837232094,502.65516096913376,85.0,25.0
2025-07-16 15:15:56,Pump 47366,0.0,1800.0,25.730232340959546,500.8297378028543,85.0,25.0
2025-07-16 19:45:53,Pump 47366,0.0,690.0,6.28336025026083,122.30335214072353,85.0,25.0
2025-07-16 19:46:09,Pump 47366,0.0,1800.0,26.90676383965154,523.7305011616329,85.0,25.0
2025-07-16 19:56:16,Pump 47366,0.0,1800.0,26.224716594032994,510.45469631596416,85.0,25.0
2025-07-16 20:06:21,Pump 47366,0.0,1800.0,26.079781554339053,507.63358778625957,85.0,25.0
2025-07-16 20:16:28,Pump 47366,0.0,1800.0,25.917795333504646,504.4805841354132,85.0,25.0
2025-07-16 20:26:32,Pump 47366,0.0,1800.0,26.045679192058127,506.9697975439761,85.0,25.0
2025-07-16 20:36:39,Pump 47366,0.0,1800.0,25.892218561793953,503.9827414537007,85.0,25.0
2025-07-16 20:46:44,Pump 47366,0.0,1800.0,25.926320924074876,504.64653169598404,85.0,25.0
2025-07-16 20:56:53,Pump 47366,0.0,1800.0,25.926320924074876,504.64653169598404,85.0,25.0
2025-07-16 21:07:00,Pump 47366,0.0,1800.0,25.849590608942798,503.15300365084636,85.0,25.0
2025-07-16 21:17:07,Pump 47366,0.0,1800.0,25.917795333504646,504.4805841354132,85.0,25.0
2025-07-16 21:27:14,Pump 47366,0.0,1800.0,25.798437065521405,502.1573182874213,85.0,25.0
2025-07-16 21:37:22,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0
2025-07-16 21:47:25,Pump 47366,0.0,1800.0,25.798437065521405,502.1573182874213,85.0,25.0
2025-07-16 21:57:29,Pump 47366,0.0,1800.0,25.832539427802327,502.82110852970465,85.0,25.0
2025-07-16 22:07:33,Pump 47366,0.0,1800.0,25.858116199513027,503.31895121141724,85.0,25.0
2025-07-16 22:17:44,Pump 47366,0.0,1800.0,25.73875793152978,500.9956853634252,85.0,25.0
2025-07-16 22:27:51,Pump 47366,0.0,1800.0,25.806962656091635,502.32326584799205,85.0,25.0
2025-07-16 22:37:56,Pump 47366,0.0,1800.0,25.858116199513027,503.31895121141724,85.0,25.0
2025-07-16 22:47:56,Pump 47366,0.0,1800.0,25.832539427802327,502.82110852970465,85.0,25.0
2025-07-16 22:52:19,Pump 47366,0.0,1800.0,25.849590608942798,503.15300365084636,85.0,25.0
2025-07-16 22:52:25,Pump 47366,0.0,300.0,3.6148504017782797,70.36176568204448,85.0,25.0
2025-07-17 03:12:47,Pump 47366,0.0,1800.0,26.753303209387365,520.7434450713575,85.0,25.0
2025-07-17 03:22:53,Pump 47366,0.0,1800.0,26.088307144909283,507.7995353468304,85.0,25.0
2025-07-17 03:33:04,Pump 47366,0.0,1800.0,26.054204782628357,507.13574510454697,85.0,25.0
2025-07-17 03:43:08,Pump 47366,0.0,1800.0,26.088307144909283,507.7995353468304,85.0,25.0
2025-07-17 03:53:18,Pump 47366,0.0,1800.0,26.06273037319859,507.3016926651178,85.0,25.0
2025-07-17 04:03:26,Pump 47366,0.0,1800.0,26.028628010917664,506.6379024228345,85.0,25.0
2025-07-17 04:13:41,Pump 47366,0.0,1800.0,25.934846514645113,504.8124792565549,85.0,25.0
2025-07-17 04:23:52,Pump 47366,0.0,1800.0,25.892218561793953,503.9827414537007,85.0,25.0
2025-07-17 04:34:00,Pump 47366,0.0,1800.0,25.900744152364183,504.14868901427144,85.0,25.0
2025-07-17 04:44:05,Pump 47366,0.0,1800.0,25.97747446749627,505.64221705940923,85.0,25.0
2025-07-17 04:54:13,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0
2025-07-17 05:04:19,Pump 47366,0.0,1800.0,25.934846514645113,504.8124792565549,85.0,25.0
2025-07-17 05:14:27,Pump 47366,0.0,1800.0,25.96042328635581,505.3103219382675,85.0,25.0
2025-07-17 05:24:31,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0
2025-07-17 05:34:36,Pump 47366,0.0,1800.0,25.866641790083257,503.48489877198807,85.0,25.0
2025-07-17 05:44:48,Pump 47366,0.0,1800.0,25.917795333504646,504.4805841354132,85.0,25.0
2025-07-17 05:54:58,Pump 47366,0.0,1800.0,25.926320924074876,504.64653169598404,85.0,25.0
2025-07-17 06:05:03,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0
2025-07-17 06:15:07,Pump 47366,0.0,1800.0,25.824013837232094,502.65516096913376,85.0,25.0
2025-07-17 06:25:18,Pump 47366,0.0,1800.0,25.806962656091635,502.32326584799205,85.0,25.0
2025-07-17 06:35:22,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0
2025-07-17 06:45:25,Pump 47366,0.0,1800.0,25.849590608942798,503.15300365084636,85.0,25.0
2025-07-17 06:55:28,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0
2025-07-17 07:05:31,Pump 47366,0.0,1800.0,25.806962656091635,502.32326584799205,85.0,25.0
2025-07-17 07:15:36,Pump 47366,0.0,1800.0,25.900744152364183,504.14868901427144,85.0,25.0
2025-07-17 07:25:40,Pump 47366,0.0,1800.0,25.832539427802327,502.82110852970465,85.0,25.0
2025-07-17 07:35:41,Pump 47366,0.0,1800.0,25.73875793152978,500.9956853634252,85.0,25.0
2025-07-17 07:45:42,Pump 47366,0.0,1800.0,25.78991147495117,501.9913707268503,85.0,25.0
2025-07-17 07:55:47,Pump 47366,0.0,1800.0,25.849590608942798,503.15300365084636,85.0,25.0
2025-07-17 08:05:01,Pump 47366,0.0,1800.0,25.747283522100016,501.1616329239961,85.0,25.0
2025-07-17 11:04:02,Pump 47366,0.0,1800.0,26.727726437676672,520.2456023896449,85.0,25.0
2025-07-17 11:14:07,Pump 47366,0.0,1800.0,26.19061423175206,509.79090607368073,85.0,25.0
2025-07-17 11:24:13,Pump 47366,0.0,1800.0,26.037153601487887,506.8038499834052,85.0,25.0
2025-07-17 11:34:16,Pump 47366,0.0,1800.0,26.079781554339053,507.63358778625957,85.0,25.0
2025-07-17 11:44:25,Pump 47366,0.0,1800.0,25.849590608942798,503.15300365084636,85.0,25.0
2025-07-17 11:54:30,Pump 47366,0.0,1800.0,25.926320924074876,504.64653169598404,85.0,25.0
2025-07-17 12:04:40,Pump 47366,0.0,1800.0,25.9860000580665,505.8081646199801,85.0,25.0
2025-07-17 12:14:46,Pump 47366,0.0,1800.0,25.909269742934416,504.3146365748423,85.0,25.0
2025-07-17 12:24:53,Pump 47366,0.0,1800.0,25.95189769578558,505.14437437769664,85.0,25.0
2025-07-17 12:34:57,Pump 47366,0.0,1800.0,25.866641790083257,503.48489877198807,85.0,25.0
2025-07-17 12:45:08,Pump 47366,0.0,1800.0,25.892218561793953,503.9827414537007,85.0,25.0
2025-07-17 12:55:14,Pump 47366,0.0,1800.0,25.87516738065349,503.65084633255896,85.0,25.0
2025-07-17 13:05:20,Pump 47366,0.0,1800.0,25.909269742934416,504.3146365748423,85.0,25.0
2025-07-17 13:15:25,Pump 47366,0.0,1800.0,25.866641790083257,503.48489877198807,85.0,25.0
2025-07-17 13:25:28,Pump 47366,0.0,1800.0,25.858116199513027,503.31895121141724,85.0,25.0
2025-07-17 13:35:44,Pump 47366,0.0,1800.0,25.798437065521405,502.1573182874213,85.0,25.0
2025-07-17 13:45:47,Pump 47366,0.0,1800.0,25.730232340959546,500.8297378028543,85.0,25.0
2025-07-17 13:55:58,Pump 47366,0.0,1800.0,25.7728602938107,501.6594756057087,85.0,25.0
2025-07-17 14:06:02,Pump 47366,0.0,1800.0,25.806962656091635,502.32326584799205,85.0,25.0
2025-07-17 14:16:09,Pump 47366,0.0,1800.0,25.824013837232094,502.65516096913376,85.0,25.0
2025-07-17 14:26:18,Pump 47366,0.0,1800.0,25.696129978678623,500.1659475605709,85.0,25.0
2025-07-17 14:36:21,Pump 47366,0.0,1800.0,25.75580911267025,501.32758048456697,85.0,25.0
2025-07-17 14:46:27,Pump 47366,0.0,1800.0,25.81548824666187,502.4892134085629,85.0,25.0
2025-07-17 14:56:31,Pump 47366,0.0,1800.0,25.781385884380942,501.82542316627945,85.0,25.0
2025-07-17 15:06:35,Pump 47366,0.0,1800.0,25.764334703240475,501.4935280451377,85.0,25.0
2025-07-17 15:16:46,Pump 47366,0.0,1800.0,25.81548824666187,502.4892134085629,85.0,25.0
2025-07-17 15:26:49,Pump 47366,0.0,1800.0,25.781385884380942,501.82542316627945,85.0,25.0
2025-07-17 15:36:58,Pump 47366,0.0,1800.0,25.627925254116768,498.838367076004,85.0,25.0
2025-07-17 15:47:01,Pump 47366,0.0,1800.0,25.798437065521405,502.1573182874213,85.0,25.0
2025-07-17 15:57:08,Pump 47366,0.0,1800.0,25.696129978678623,500.1659475605709,85.0,25.0
2025-07-17 16:07:12,Pump 47366,0.0,1800.0,25.764334703240475,501.4935280451377,85.0,25.0
2025-07-17 16:17:14,Pump 47366,0.0,1800.0,25.730232340959546,500.8297378028543,85.0,25.0
2025-07-17 16:27:19,Pump 47366,0.0,1800.0,25.679078797538157,499.8340524394292,85.0,25.0
2025-07-17 16:37:28,Pump 47366,0.0,1800.0,25.764334703240475,501.4935280451377,85.0,25.0
2025-07-17 16:47:30,Pump 47366,0.0,1800.0,25.619399663546535,498.67241951543315,85.0,25.0
2025-07-17 16:49:05,Pump 47366,0.0,630.0,4.228692922834969,82.30999004314636,85.0,25.0
2025-07-17 21:30:17,Pump 47366,0.0,690.0,5.780350406617155,112.51244606704282,85.0,25.0
2025-07-17 21:30:32,Pump 47366,0.0,1800.0,26.9749685642134,525.0580816461999,85.0,25.0
2025-07-17 21:40:37,Pump 47366,0.0,1800.0,26.216191003462765,510.2887487553933,85.0,25.0
2025-07-17 21:50:41,Pump 47366,0.0,1800.0,26.071255963768817,507.4676402256887,85.0,25.0
2025-07-17 22:00:50,Pump 47366,0.0,1800.0,26.037153601487887,506.8038499834052,85.0,25.0
2025-07-17 22:10:54,Pump 47366,0.0,1800.0,25.96042328635581,505.3103219382675,85.0,25.0
2025-07-17 22:20:59,Pump 47366,0.0,1800.0,25.926320924074876,504.64653169598404,85.0,25.0
2025-07-17 22:31:03,Pump 47366,0.0,1800.0,25.900744152364183,504.14868901427144,85.0,25.0
2025-07-17 22:41:09,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0
2025-07-17 22:51:14,Pump 47366,0.0,1800.0,25.798437065521405,502.1573182874213,85.0,25.0
2025-07-17 23:01:16,Pump 47366,0.0,1800.0,25.841065018372564,502.9870560902755,85.0,25.0
2025-07-17 23:11:20,Pump 47366,0.0,1800.0,25.781385884380942,501.82542316627945,85.0,25.0
2025-07-17 23:21:22,Pump 47366,0.0,1800.0,25.713181159819083,500.4978426817126,85.0,25.0
2025-07-17 23:31:29,Pump 47366,0.0,1800.0,25.849590608942798,503.15300365084636,85.0,25.0
2025-07-17 23:41:30,Pump 47366,0.0,1800.0,25.764334703240475,501.4935280451377,85.0,25.0
2025-07-17 23:51:36,Pump 47366,0.0,1800.0,25.806962656091635,502.32326584799205,85.0,25.0
2025-07-18 00:01:51,Pump 47366,0.0,1800.0,25.806962656091635,502.32326584799205,85.0,25.0
2025-07-18 00:11:57,Pump 47366,0.0,1800.0,25.73875793152978,500.9956853634252,85.0,25.0
2025-07-18 00:22:02,Pump 47366,0.0,1800.0,25.798437065521405,502.1573182874213,85.0,25.0
2025-07-18 00:27:28,Pump 47366,0.0,1800.0,25.806962656091635,502.32326584799205,85.0,25.0
2025-07-18 00:27:37,Pump 47366,0.0,480.0,3.8024133943233798,74.01261201460339,85.0,25.0
2025-07-18 03:20:40,Pump 47366,0.0,540.0,5.209135838411625,101.39395950879523,85.0,25.0
2025-07-18 03:20:56,Pump 47366,0.0,1800.0,27.222210690750114,529.8705609027547,85.0,25.0
2025-07-18 03:30:58,Pump 47366,0.0,1800.0,26.335549271446006,512.6120146033853,85.0,25.0
2025-07-18 03:41:00,Pump 47366,0.0,1800.0,26.105358326049743,508.13143046797217,85.0,25.0
2025-07-18 03:51:07,Pump 47366,0.0,1800.0,26.003051239206965,506.1400597411219,85.0,25.0
2025-07-18 04:01:10,Pump 47366,0.0,1800.0,25.99452564863673,505.9741121805509,85.0,25.0
2025-07-18 04:11:15,Pump 47366,0.0,1800.0,25.97747446749627,505.64221705940923,85.0,25.0
2025-07-18 04:21:27,Pump 47366,0.0,1800.0,25.909269742934416,504.3146365748423,85.0,25.0
2025-07-18 04:31:29,Pump 47366,0.0,1800.0,25.917795333504646,504.4805841354132,85.0,25.0
2025-07-18 04:41:32,Pump 47366,0.0,1800.0,25.943372105215346,504.9784268171258,85.0,25.0
2025-07-18 04:51:33,Pump 47366,0.0,1800.0,25.99452564863673,505.9741121805509,85.0,25.0
2025-07-18 05:01:37,Pump 47366,0.0,1800.0,25.841065018372564,502.9870560902755,85.0,25.0
2025-07-18 05:11:44,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0
2025-07-18 05:21:50,Pump 47366,0.0,1800.0,25.841065018372564,502.9870560902755,85.0,25.0
2025-07-18 05:31:51,Pump 47366,0.0,1800.0,25.900744152364183,504.14868901427144,85.0,25.0
2025-07-18 05:41:53,Pump 47366,0.0,1800.0,25.968948876926042,505.4762694988384,85.0,25.0
2025-07-18 05:51:53,Pump 47366,0.0,1800.0,25.781385884380942,501.82542316627945,85.0,25.0
2025-07-18 06:01:59,Pump 47366,0.0,1800.0,25.75580911267025,501.32758048456697,85.0,25.0
2025-07-18 06:12:05,Pump 47366,0.0,1800.0,25.858116199513027,503.31895121141724,85.0,25.0
2025-07-18 06:22:11,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0
2025-07-18 06:32:14,Pump 47366,0.0,1800.0,25.781385884380942,501.82542316627945,85.0,25.0
2025-07-18 06:42:16,Pump 47366,0.0,1800.0,25.88369297122372,503.81679389312984,85.0,25.0
2025-07-18 06:52:22,Pump 47366,0.0,1800.0,25.798437065521405,502.1573182874213,85.0,25.0
2025-07-18 07:02:23,Pump 47366,0.0,1800.0,25.81548824666187,502.4892134085629,85.0,25.0
2025-07-18 07:12:28,Pump 47366,0.0,1800.0,25.824013837232094,502.65516096913376,85.0,25.0
2025-07-18 07:22:43,Pump 47366,0.0,1800.0,25.900744152364183,504.14868901427144,85.0,25.0
2025-07-18 07:32:59,Pump 47366,0.0,1800.0,25.806962656091635,502.32326584799205,85.0,25.0
2025-07-18 07:43:02,Pump 47366,0.0,1800.0,25.87516738065349,503.65084633255896,85.0,25.0
2025-07-18 07:53:16,Pump 47366,0.0,1800.0,25.78991147495117,501.9913707268503,85.0,25.0
2025-07-18 08:03:30,Pump 47366,0.0,1800.0,25.832539427802327,502.82110852970465,85.0,25.0
2025-07-18 08:13:35,Pump 47366,0.0,1800.0,25.798437065521405,502.1573182874213,85.0,25.0
2025-07-18 08:23:50,Pump 47366,0.0,1800.0,25.670553206967927,499.6681048788583,85.0,25.0
2025-07-18 08:24:19,Pump 47366,0.0,1800.0,25.824013837232094,502.65516096913376,85.0,25.0
2025-07-18 11:06:03,Pump 47366,0.0,990.0000000000001,8.687576791066196,169.10056422170595,85.0,25.0
2025-07-18 11:06:35,Pump 47366,0.0,1800.0,26.804456752808754,521.7391304347826,85.0,25.0
2025-07-18 11:16:40,Pump 47366,0.0,1800.0,26.241767775173457,510.7865914371059,85.0,25.0
2025-07-18 11:26:45,Pump 47366,0.0,1800.0,26.16503746004137,509.29306339196825,85.0,25.0
2025-07-18 11:36:47,Pump 47366,0.0,1800.0,26.096832735479513,507.9654829074013,85.0,25.0
2025-07-18 11:46:48,Pump 47366,0.0,1800.0,25.917795333504646,504.4805841354132,85.0,25.0
2025-07-18 11:56:50,Pump 47366,0.0,1800.0,25.917795333504646,504.4805841354132,85.0,25.0
2025-07-18 12:06:52,Pump 47366,0.0,1800.0,25.824013837232094,502.65516096913376,85.0,25.0
2025-07-18 12:16:53,Pump 47366,0.0,1800.0,25.909269742934416,504.3146365748423,85.0,25.0
2025-07-18 12:26:55,Pump 47366,0.0,1800.0,25.841065018372564,502.9870560902755,85.0,25.0
2025-07-18 12:37:00,Pump 47366,0.0,1800.0,25.858116199513027,503.31895121141724,85.0,25.0
2025-07-18 12:47:06,Pump 47366,0.0,1800.0,25.858116199513027,503.31895121141724,85.0,25.0
2025-07-18 12:57:09,Pump 47366,0.0,1800.0,25.806962656091635,502.32326584799205,85.0,25.0
2025-07-18 13:07:17,Pump 47366,0.0,1800.0,25.81548824666187,502.4892134085629,85.0,25.0
2025-07-18 13:17:20,Pump 47366,0.0,1800.0,25.909269742934416,504.3146365748423,85.0,25.0
2025-07-18 13:27:23,Pump 47366,0.0,1800.0,25.781385884380942,501.82542316627945,85.0,25.0
2025-07-18 13:37:29,Pump 47366,0.0,1800.0,25.824013837232094,502.65516096913376,85.0,25.0
2025-07-18 13:47:33,Pump 47366,0.0,1800.0,25.892218561793953,503.9827414537007,85.0,25.0
2025-07-18 13:57:37,Pump 47366,0.0,1800.0,25.7728602938107,501.6594756057087,85.0,25.0
2025-07-18 14:07:38,Pump 47366,0.0,1800.0,25.892218561793953,503.9827414537007,85.0,25.0
2025-07-18 14:17:41,Pump 47366,0.0,1800.0,25.832539427802327,502.82110852970465,85.0,25.0
2025-07-18 14:27:47,Pump 47366,0.0,1800.0,25.7728602938107,501.6594756057087,85.0,25.0
2025-07-18 14:37:48,Pump 47366,0.0,1800.0,25.81548824666187,502.4892134085629,85.0,25.0
2025-07-18 14:47:49,Pump 47366,0.0,1800.0,25.806962656091635,502.32326584799205,85.0,25.0
2025-07-18 14:57:49,Pump 47366,0.0,1800.0,25.619399663546535,498.67241951543315,85.0,25.0
2025-07-18 15:07:55,Pump 47366,0.0,1800.0,25.730232340959546,500.8297378028543,85.0,25.0
2025-07-18 15:17:57,Pump 47366,0.0,1800.0,25.730232340959546,500.8297378028543,85.0,25.0
2025-07-18 15:28:11,Pump 47366,0.0,1800.0,25.78991147495117,501.9913707268503,85.0,25.0
2025-07-18 15:38:15,Pump 47366,0.0,1800.0,25.65350202582746,499.3362097577166,85.0,25.0
2025-07-18 15:48:19,Pump 47366,0.0,1800.0,25.730232340959546,500.8297378028543,85.0,25.0
2025-07-18 15:58:26,Pump 47366,0.0,1800.0,25.636450844686998,499.00431463657486,85.0,25.0
2025-07-18 16:08:27,Pump 47366,0.0,1800.0,25.730232340959546,500.8297378028543,85.0,25.0
2025-07-18 16:18:33,Pump 47366,0.0,1800.0,25.713181159819083,500.4978426817126,85.0,25.0
2025-07-18 16:28:35,Pump 47366,0.0,1800.0,25.585297301265612,498.0086292731497,85.0,25.0
2025-07-18 16:38:36,Pump 47366,0.0,1800.0,25.7728602938107,501.6594756057087,85.0,25.0
2025-07-18 16:48:39,Pump 47366,0.0,1800.0,25.696129978678623,500.1659475605709,85.0,25.0
2025-07-18 16:58:39,Pump 47366,0.0,1800.0,25.55119493898468,497.34483903086624,85.0,25.0
2025-07-18 17:08:40,Pump 47366,0.0,1800.0,25.576771710695372,497.84268171257884,85.0,25.0
2025-07-18 17:18:49,Pump 47366,0.0,1800.0,25.627925254116768,498.838367076004,85.0,25.0
2025-07-18 17:28:51,Pump 47366,0.0,1800.0,25.75580911267025,501.32758048456697,85.0,25.0
2025-07-18 17:38:54,Pump 47366,0.0,1800.0,25.65350202582746,499.3362097577166,85.0,25.0
2025-07-18 17:48:55,Pump 47366,0.0,1800.0,25.696129978678623,500.1659475605709,85.0,25.0
2025-07-18 17:58:57,Pump 47366,0.0,1800.0,25.55119493898468,497.34483903086624,85.0,25.0
2025-07-18 18:08:58,Pump 47366,0.0,1800.0,25.644976435257227,499.1702621971457,85.0,25.0
2025-07-18 18:19:00,Pump 47366,0.0,1800.0,25.644976435257227,499.1702621971457,85.0,25.0
2025-07-18 18:29:04,Pump 47366,0.0,1800.0,25.662027616397697,499.50215731828746,85.0,25.0
2025-07-18 18:39:10,Pump 47366,0.0,1800.0,25.636450844686998,499.00431463657486,85.0,25.0
2025-07-18 18:49:15,Pump 47366,0.0,1800.0,25.687604388108394,500.0,85.0,25.0
2025-07-18 18:59:18,Pump 47366,0.0,1800.0,25.619399663546535,498.67241951543315,85.0,25.0
2025-07-18 19:09:32,Pump 47366,0.0,1800.0,25.627925254116768,498.838367076004,85.0,25.0
2025-07-18 19:11:23,Pump 47366,0.0,330.0,3.6233759923485116,70.52771324261533,85.0,25.0
2025-07-19 00:31:09,Pump 47366,0.0,540.0,4.748753947619109,92.43279123796881,85.0,25.0
2025-07-19 00:31:25,Pump 47366,0.0,1800.0,26.676572894255276,519.2499170262197,85.0,25.0
2025-07-19 00:41:28,Pump 47366,0.0,1800.0,26.079781554339053,507.63358778625957,85.0,25.0
2025-07-19 00:51:30,Pump 47366,0.0,1800.0,26.037153601487887,506.8038499834052,85.0,25.0
2025-07-19 01:01:41,Pump 47366,0.0,1800.0,25.858116199513027,503.31895121141724,85.0,25.0
2025-07-19 01:11:43,Pump 47366,0.0,1800.0,25.95189769578558,505.14437437769664,85.0,25.0
2025-07-19 01:21:49,Pump 47366,0.0,1800.0,25.798437065521405,502.1573182874213,85.0,25.0
2025-07-19 01:31:54,Pump 47366,0.0,1800.0,25.841065018372564,502.9870560902755,85.0,25.0
2025-07-19 01:42:05,Pump 47366,0.0,1800.0,25.832539427802327,502.82110852970465,85.0,25.0
